Run ID,Run Label,Display Name,Model Display,Prompt Label,Persona ID,Session ID,Truth Label,Predicted Label,Correct Match,Truth Is Eligible,Truth Is Ineligible,Truth Is Manual Review,Truth Is Insufficient Information,Predicted Is Eligible,Predicted Is Ineligible,Predicted Is Manual Review,Predicted Is Insufficient Information,Error
benchmark_openai_v1,openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v1,F001,eval_F001_14759a6e,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v1,openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v1,F119,eval_F119_4d7eedb8,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v1,openai_v1,OpenAI v1 | System Prompt v1 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v1,F120,eval_F120_ae98484f,Manual Review,Eligible,False,0,0,1,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F001,eval_F001_3b8e4b66,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F002,eval_F002_977705f5,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F003,eval_F003_198f1882,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F004,eval_F004_5423e4b7,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F005,eval_F005_159775ff,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F006,eval_F006_b0b9ca73,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F007,eval_F007_5b616a34,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F008,eval_F008_9a43961c,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F009,eval_F009_14347d11,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F010,eval_F010_768d64d6,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F011,eval_F011_0fa55659,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F012,eval_F012_86e0e93e,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F013,eval_F013_3df55b74,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F014,eval_F014_2d12a188,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F015,eval_F015_d87fcf6b,Ineligible,Insufficient Information,False,0,1,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F016,eval_F016_dd26b243,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F017,eval_F017_c3b60230,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F018,eval_F018_9647c2ae,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F019,eval_F019_6a83f5f1,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F020,eval_F020_0dc2e9b9,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,turn q7 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F021,eval_F021_a1be1f1b,Ineligible,Insufficient Information,False,0,1,0,0,0,0,0,1,turn q6 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F022,eval_F022_7f7dcdce,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F023,eval_F023_33ccf900,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F024,eval_F024_b8885c71,Ineligible,Insufficient Information,False,0,1,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F025,eval_F025_658bb5d2,Ineligible,Eligible,False,0,1,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F026,eval_F026_15283a04,Ineligible,Insufficient Information,False,0,1,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F027,eval_F027_0a1f5538,Ineligible,Eligible,False,0,1,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F028,eval_F028_595691d8,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F029,eval_F029_178cfc4b,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F030,eval_F030_56312b6a,Ineligible,Ineligible,True,0,1,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F031,eval_F031_ddc88977,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,turn q7 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F032,eval_F032_63f3f742,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,turn q1 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F033,eval_F033_296c49b4,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,turn q3 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F034,eval_F034_d7bd10ce,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,turn q4 failed: [WinError 10054] An existing connection was forcibly closed by the remote host
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F035,eval_F035_09c373a5,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F036,eval_F036_50f22f37,Eligible,Ineligible,False,1,0,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F037,eval_F037_b99c7fb3,Eligible,Ineligible,False,1,0,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F038,eval_F038_08831f6f,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F039,eval_F039_8e0b7cfa,Eligible,Ineligible,False,1,0,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F040,eval_F040_0a453e11,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F041,eval_F041_74cb6ae3,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F042,eval_F042_2793e2c6,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F043,eval_F043_3900aabf,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F044,eval_F044_f3b9d43b,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F045,eval_F045_1ea89360,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F046,eval_F046_d2a48073,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F047,eval_F047_578e4947,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F048,eval_F048_60d4bcc3,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F049,eval_F049_1bbd351e,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F050,eval_F050_fe7d5150,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F051,eval_F051_374357ee,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F052,eval_F052_c648d2b6,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F053,eval_F053_3f1f41e8,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F054,eval_F054_b91fb9ac,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F055,eval_F055_030d71e5,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F056,eval_F056_55fad619,Eligible,Manual Review,False,1,0,0,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F057,eval_F057_6d7aef23,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F058,eval_F058_71374d5a,Eligible,Eligible,True,1,0,0,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F059,eval_F059_ad80657d,Eligible,Ineligible,False,1,0,0,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F060,eval_F060_0b23b396,Eligible,Insufficient Information,False,1,0,0,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F061,eval_F061_38aad826,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F062,eval_F062_d6156514,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F063,eval_F063_b6091e09,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F064,eval_F064_e63d8ee0,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F065,eval_F065_e162a237,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F066,eval_F066_c84a5d0b,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F067,eval_F067_7f8f332b,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F068,eval_F068_8f8a69f2,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F069,eval_F069_7c702774,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F070,eval_F070_22202dfb,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F071,eval_F071_f947e639,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F072,eval_F072_c43d1464,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F073,eval_F073_4ad9d3bb,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F074,eval_F074_0c626f23,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F075,eval_F075_e029e08d,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F076,eval_F076_ee7d07be,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F077,eval_F077_6b7bcc5a,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F078,eval_F078_712b5335,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F079,eval_F079_a975f26e,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F080,eval_F080_8a46dc7b,Insufficient Information,Ineligible,False,0,0,0,1,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F081,eval_F081_18f4d991,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F082,eval_F082_b561111a,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F083,eval_F083_59cef868,Insufficient Information,Ineligible,False,0,0,0,1,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F084,eval_F084_8fdca106,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F085,eval_F085_fb368537,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F086,eval_F086_921e179f,Insufficient Information,Manual Review,False,0,0,0,1,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F087,eval_F087_d12b82ec,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F088,eval_F088_f4ff18ae,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F089,eval_F089_c77f41f0,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F090,eval_F090_fc316747,Insufficient Information,Insufficient Information,True,0,0,0,1,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F091,eval_F091_af2f89dd,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F092,eval_F092_7da4237c,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F093,eval_F093_8d5755dc,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F094,eval_F094_7a792d12,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F095,eval_F095_5ca62583,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F096,eval_F096_a415861d,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F097,eval_F097_8d39e825,Manual Review,Eligible,False,0,0,1,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F098,eval_F098_a15c8837,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F099,eval_F099_441e08d9,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F100,eval_F100_2fd0a59b,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F101,eval_F101_8a5244d2,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F102,eval_F102_246ea393,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F103,eval_F103_e7132a69,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F104,eval_F104_38277d91,Manual Review,Ineligible,False,0,0,1,0,0,1,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F105,eval_F105_34531239,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F106,eval_F106_b23f9d39,Manual Review,Eligible,False,0,0,1,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F107,eval_F107_369a8cf6,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F108,eval_F108_40adcbb3,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F109,eval_F109_2e2dd323,Manual Review,Eligible,False,0,0,1,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F110,eval_F110_b4bfa3c2,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F111,eval_F111_ce01fbd1,Manual Review,Insufficient Information,False,0,0,1,0,0,0,0,1,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F112,eval_F112_e3ce1411,Manual Review,Eligible,False,0,0,1,0,1,0,0,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F113,eval_F113_e0609222,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F114,eval_F114_05e56a79,Manual Review,Manual Review,True,0,0,1,0,0,0,1,0,
benchmark_openai_v10,openai_v10,OpenAI v10 | System Prompt v10 | 120 personas,OpenAI (angel-flight-chatbot-app),System Prompt v10,F115,eval_F115_80a0645b,Manual Review,Ineligible,False,0,0,1,0,0,1,0,0,
